time,open,high,low,close
2020-09-10T10:00:00-04:00,28088.58,28142.81,28032,28032
2020-09-10T10:30:00-04:00,28028.39,28104.15,27833.57,27839.61
2020-09-10T11:00:00-04:00,27839.55,27995.81,27795.59,27995.81
2020-09-10T11:30:00-04:00,27997.18,27997.23,27864.5,27879.37
2020-09-10T12:00:00-04:00,27879.46,27916.75,27817.69,27849.43
2020-09-10T12:30:00-04:00,27849.62,27871.38,27737.76,27809.23
2020-09-10T13:00:00-04:00,27808.99,27896.64,27794.38,27825.47
2020-09-10T13:30:00-04:00,27825.18,27869.04,27763.34,27778.63
2020-09-10T14:00:00-04:00,27776.67,27833.66,27566.56,27569.26
2020-09-10T14:30:00-04:00,27567.11,27700.96,27547.87,27682.37
2020-09-10T15:00:00-04:00,27682.21,27685.81,27447.08,27532.57
2020-09-10T15:30:00-04:00,27532.37,27657.88,27503.96,27529.18
2020-09-10T16:00:00-04:00,27533.47,27534.65,27532.3,27534.57
2020-09-11T09:30:00-04:00,27645.05,27716.76,27572.78,27587.64
2020-09-11T10:00:00-04:00,27588.5,27731.83,27572.47,27692.79
2020-09-11T10:30:00-04:00,27690.94,27792.11,27653.68,27717.28
2020-09-11T11:00:00-04:00,27717.3,27828.82,27713.67,27747.41
2020-09-11T11:30:00-04:00,27739.77,27739.77,27679.16,27701.01
2020-09-11T12:00:00-04:00,27701,27781.22,27668.55,27746.06
2020-09-11T12:30:00-04:00,27745.16,27745.16,27591.17,27596.84
2020-09-11T13:00:00-04:00,27596.24,27622.89,27489.61,27497.88
2020-09-11T13:30:00-04:00,27497.51,27559.81,27448.28,27480.64
2020-09-11T14:00:00-04:00,27480.51,27589.08,27448.15,27549.64
2020-09-11T14:30:00-04:00,27550.08,27681.49,27549.57,27638.92
2020-09-11T15:00:00-04:00,27637.93,27737.32,27549.74,27727
2020-09-11T15:30:00-04:00,27725.95,27768.1,27646.96,27668.72
2020-09-11T16:00:00-04:00,27662.82,27665.72,27662.82,27665.63
2020-09-14T09:30:00-04:00,27718.74,27966.65,27718.74,27952.92
2020-09-14T10:00:00-04:00,27953.9,28064.08,27943.66,28044.5
2020-09-14T10:30:00-04:00,28043.85,28048.18,27996.22,27996.76
2020-09-14T11:00:00-04:00,27996.54,28027.71,27978.77,28019.93
2020-09-14T11:30:00-04:00,28019.57,28067.54,28019.21,28028.84
2020-09-14T12:00:00-04:00,28028.46,28054.69,28019.9,28048.86
2020-09-14T12:30:00-04:00,28049.46,28060.66,28036.03,28059.01
2020-09-14T13:00:00-04:00,28059.02,28082.76,27968.97,28005.11
2020-09-14T13:30:00-04:00,28006.19,28020.01,27954.68,28007
2020-09-14T14:00:00-04:00,28006.21,28041.77,27983.94,28015.83
2020-09-14T14:30:00-04:00,28014.49,28046.2,27945.74,27999.72
2020-09-14T15:00:00-04:00,28000.09,28012.23,27906.73,27971.57
2020-09-14T15:30:00-04:00,27971.51,28086.06,27942.65,27987.73
2020-09-14T16:00:00-04:00,27987.86,27993.34,27987.17,27993.32
2020-09-15T09:30:00-04:00,28139.76,28231.06,28112.6,28128.78
2020-09-15T10:00:00-04:00,28130.57,28187.26,28121.33,28154.49
2020-09-15T10:30:00-04:00,28153.98,28182.96,28093.56,28154.86
2020-09-15T11:00:00-04:00,28155.22,28172.68,28117.46,28139.55
2020-09-15T11:30:00-04:00,28139.6,28144.64,28084.41,28089.69
2020-09-15T12:00:00-04:00,28089.69,28119.51,28087.36,28116.64
2020-09-15T12:30:00-04:00,28116.84,28128.08,28089.45,28105.69
2020-09-15T13:00:00-04:00,28105.5,28142.05,28102.31,28110.26
2020-09-15T13:30:00-04:00,28110.19,28126.65,28079.76,28080.96
2020-09-15T14:00:00-04:00,28081.45,28084.17,28045.15,28074.64
2020-09-15T14:30:00-04:00,28074.79,28079.19,28049.11,28066.75
2020-09-15T15:00:00-04:00,28066.93,28069.43,27975.11,27995.14
2020-09-15T15:30:00-04:00,27994.49,28015.46,27931.45,27993.57
2020-09-15T16:00:00-04:00,27992.32,27995.61,27992.03,27995.59
2020-09-16T09:30:00-04:00,28031.69,28095.93,28021.67,28076.32
2020-09-16T10:00:00-04:00,28075.64,28133.1,28074.61,28092.28
2020-09-16T10:30:00-04:00,28093.04,28132.58,28057.79,28116.27
2020-09-16T11:00:00-04:00,28116.2,28225.03,28115,28218.64
2020-09-16T11:30:00-04:00,28218.23,28226.73,28201.1,28202.73
2020-09-16T12:00:00-04:00,28201.33,28220.96,28195.24,28217.01
2020-09-16T12:30:00-04:00,28216.89,28219.92,28186.3,28196.47
2020-09-16T13:00:00-04:00,28196.62,28207.35,28161.98,28168.5
2020-09-16T13:30:00-04:00,28168.83,28213.16,28150.53,28197.56
2020-09-16T14:00:00-04:00,28196.09,28305.62,28185.33,28294.9
2020-09-16T14:30:00-04:00,28295.44,28364.77,28224.61,28248.62
2020-09-16T15:00:00-04:00,28248.93,28268.74,28062.67,28099.12
2020-09-16T15:30:00-04:00,28098.83,28176.9,28024.96,28029.44
2020-09-16T16:00:00-04:00,28037.03,28037.03,28032.37,28032.37
2020-09-17T09:30:00-04:00,27834.18,27834.18,27647.93,27795.06
2020-09-17T10:00:00-04:00,27801.06,27952.48,27788.71,27905.24
2020-09-17T10:30:00-04:00,27907.37,28001.85,27863.41,27952.2
2020-09-17T11:00:00-04:00,27951.85,28056.79,27951.85,27992.82
2020-09-17T11:30:00-04:00,27992.1,28024.01,27895.83,27914.58
2020-09-17T12:00:00-04:00,27914.1,27919.93,27708.77,27761.99
2020-09-17T12:30:00-04:00,27761.88,27823.44,27731.31,27820.12
2020-09-17T13:00:00-04:00,27826.05,27834.15,27761.59,27779.63
2020-09-17T13:30:00-04:00,27779.41,27827.62,27767.65,27793.55
2020-09-17T14:00:00-04:00,27796.08,27874.24,27776.92,27776.92
2020-09-17T14:30:00-04:00,27774.27,27808.8,27717.86,27775.83
2020-09-17T15:00:00-04:00,27775.06,27809.68,27691.65,27747.32
2020-09-17T15:30:00-04:00,27742.88,27911.11,27735.81,27901.47
2020-09-17T16:00:00-04:00,27903.62,27903.62,27901.51,27901.97
2020-09-18T09:30:00-04:00,27864.87,27908.35,27745.32,27797.34
2020-09-18T10:00:00-04:00,27801.35,27946.69,27797.73,27935.96
2020-09-18T10:30:00-04:00,27938.04,27944.49,27815.68,27836.12
2020-09-18T11:00:00-04:00,27835.92,27890.41,27811.26,27848.86
2020-09-18T11:30:00-04:00,27849.69,27909.95,27795.08,27877.02
2020-09-18T12:00:00-04:00,27877.85,27899.19,27803.56,27832.6
2020-09-18T12:30:00-04:00,27833.41,27833.71,27714.5,27731.01
2020-09-18T13:00:00-04:00,27730.6,27738.43,27591.5,27591.5
2020-09-18T13:30:00-04:00,27591.46,27603.43,27487.97,27603.43
2020-09-18T14:00:00-04:00,27602.73,27630.61,27548.36,27613.36
2020-09-18T14:30:00-04:00,27613.36,27649.15,27585.4,27647.76
2020-09-18T15:00:00-04:00,27648.1,27725.49,27644.61,27725.12
2020-09-18T15:30:00-04:00,27724.88,27749.66,27652.98,27652.98
2020-09-18T16:00:00-04:00,27651.81,27657.49,27651.81,27657.41
2020-09-21T09:30:00-04:00,27236.74,27236.74,26996.34,27105.95
2020-09-21T10:00:00-04:00,27106.21,27126.46,26862.28,26885.13
2020-09-21T10:30:00-04:00,26885.14,26889.06,26771.05,26831.23
2020-09-21T11:00:00-04:00,26831.4,26907.94,26715.15,26753.32
2020-09-21T11:30:00-04:00,26751.37,26862.57,26716.98,26842.77
2020-09-21T12:00:00-04:00,26842.65,26926.33,26839.92,26897.67
2020-09-21T12:30:00-04:00,26899.18,26934.05,26821.02,26850.29
2020-09-21T13:00:00-04:00,26850.38,26936.67,26801.27,26936.22
2020-09-21T13:30:00-04:00,26936.39,26962.75,26853.49,26889.69
2020-09-21T14:00:00-04:00,26889.04,26897.06,26824.55,26866.72
2020-09-21T14:30:00-04:00,26866.76,26899.66,26790.81,26890.12
2020-09-21T15:00:00-04:00,26890.3,27050.81,26882.28,27018.15
2020-09-21T15:30:00-04:00,27017.91,27150.56,26971.86,27148.27
2020-09-21T16:00:00-04:00,27146.64,27147.71,27146.51,27147.69
2020-09-22T09:30:00-04:00,27170.34,27286.82,27097.3,27118.15
2020-09-22T10:00:00-04:00,27117.17,27218.34,27098.88,27218.34
2020-09-22T10:30:00-04:00,27218.52,27228.16,27015.46,27016.46
2020-09-22T11:00:00-04:00,27015.99,27078.63,26989.93,27062.28
2020-09-22T11:30:00-04:00,27062.31,27106.05,26999.62,27095.56
2020-09-22T12:00:00-04:00,27095.21,27146.2,27092.54,27120.7
2020-09-22T12:30:00-04:00,27120.72,27132.08,27039.05,27061.98
2020-09-22T13:00:00-04:00,27062.2,27162.5,27058.7,27157.89
2020-09-22T13:30:00-04:00,27157.94,27223.81,27154.75,27216.57
2020-09-22T14:00:00-04:00,27216.73,27276.75,27207.21,27231.04
2020-09-22T14:30:00-04:00,27232.33,27250.98,27209.28,27223.21
2020-09-22T15:00:00-04:00,27223.79,27305.79,27203.3,27294.73
2020-09-22T15:30:00-04:00,27296.7,27333.09,27256.86,27288.48
2020-09-22T16:00:00-04:00,27286.65,27288.19,27286.65,27288.17
2020-09-23T09:30:00-04:00,27421.24,27464.46,27329.82,27335.54
2020-09-23T10:00:00-04:00,27338.6,27359.29,27277.84,27341.85
2020-09-23T10:30:00-04:00,27341.8,27359.44,27235.27,27254.59
2020-09-23T11:00:00-04:00,27255.11,27303.85,27210.21,27231.57
2020-09-23T11:30:00-04:00,27231.18,27253.96,27152.98,27162.02
2020-09-23T12:00:00-04:00,27160.11,27216.48,27135.81,27191.83
2020-09-23T12:30:00-04:00,27191.55,27242.49,27172.11,27236.98
2020-09-23T13:00:00-04:00,27237.08,27239.09,27161.44,27165.29
2020-09-23T13:30:00-04:00,27165.81,27174.79,27057.8,27086.95
2020-09-23T14:00:00-04:00,27087.08,27087.08,26902.8,26927.23
2020-09-23T14:30:00-04:00,26924.53,26943.59,26799.26,26807.39
2020-09-23T15:00:00-04:00,26807.32,26845.33,26726.49,26827.7
2020-09-23T15:30:00-04:00,26825.98,26841.65,26716.12,26765.45
2020-09-23T16:00:00-04:00,26766.88,26766.88,26762.99,26763.12
2020-09-24T09:30:00-04:00,26699.08,26746.24,26537.01,26715.24
2020-09-24T10:00:00-04:00,26713.14,26894.1,26713.14,26746.64
2020-09-24T10:30:00-04:00,26746.3,26773.88,26645.18,26764.27
2020-09-24T11:00:00-04:00,26763.93,26780.15,26672.92,26736.92
2020-09-24T11:30:00-04:00,26736.77,26856.35,26728.07,26853.14
2020-09-24T12:00:00-04:00,26854.09,26943.06,26852.44,26901.32
2020-09-24T12:30:00-04:00,26900.52,26947.93,26810.81,26945.17
2020-09-24T13:00:00-04:00,26945.02,27073.92,26941.67,27063.67
2020-09-24T13:30:00-04:00,27063.35,27094.85,27003.08,27008.78
2020-09-24T14:00:00-04:00,27009.4,27029.21,26900.17,26921.62
2020-09-24T14:30:00-04:00,26917.93,26985.29,26774.16,26780.08
2020-09-24T15:00:00-04:00,26779.9,26847.75,26694.37,26719.86
2020-09-24T15:30:00-04:00,26719.87,26871.82,26692.51,26816.37
2020-09-24T16:00:00-04:00,26814.14,26815.65,26814.14,26815.43
2020-09-25T09:30:00-04:00,26689.61,26817.03,26668,26790.84
2020-09-25T10:00:00-04:00,26795.43,26835.67,26635.38,26824.97
2020-09-25T10:30:00-04:00,26826.42,26929.53,26798.26,26878.7
2020-09-25T11:00:00-04:00,26878.88,26944.19,26837.59,26906.4
2020-09-25T11:30:00-04:00,26907.26,26934.91,26822.01,26822.83
2020-09-25T12:00:00-04:00,26822.47,26929.12,26821.45,26871.61
2020-09-25T12:30:00-04:00,26871.56,26933.36,26849.12,26923.49
2020-09-25T13:00:00-04:00,26923.72,26979.36,26902.87,26967.44
2020-09-25T13:30:00-04:00,26967.56,27025.82,26963.09,27015.16
2020-09-25T14:00:00-04:00,27015.41,27083.72,27012.75,27075.98
2020-09-25T14:30:00-04:00,27076.3,27121.11,27053.11,27117.95
2020-09-25T15:00:00-04:00,27118.31,27239.29,27113.86,27225.49
2020-09-25T15:30:00-04:00,27226.38,27226.38,27129.75,27174.88
2020-09-25T16:00:00-04:00,27177.8,27177.8,27173.95,27173.95
2020-09-28T09:30:00-04:00,27362.14,27632.29,27362.14,27526.17
2020-09-28T10:00:00-04:00,27533.4,27698.13,27506.83,27652.06
2020-09-28T10:30:00-04:00,27650.09,27690.49,27580.16,27610
2020-09-28T11:00:00-04:00,27610.22,27655.36,27602.35,27635.89
2020-09-28T11:30:00-04:00,27635.75,27688.58,27623.12,27653.37
2020-09-28T12:00:00-04:00,27653.49,27678.27,27625.28,27648.96
2020-09-28T12:30:00-04:00,27649.14,27722.6,27632.66,27704.2
2020-09-28T13:00:00-04:00,27704.8,27707.28,27663.68,27675.92
2020-09-28T13:30:00-04:00,27674.91,27713.13,27674.91,27689.36
2020-09-28T14:00:00-04:00,27689.56,27700.51,27657.36,27674.89
2020-09-28T14:30:00-04:00,27674.7,27711.6,27673.35,27682.29
2020-09-28T15:00:00-04:00,27682.12,27682.12,27614.96,27654.6
2020-09-28T15:30:00-04:00,27654.83,27654.85,27548.84,27588.36
2020-09-28T16:00:00-04:00,27596.45,27596.45,27583.45,27584.05
2020-09-29T09:30:00-04:00,27560.24,27575.63,27488.49,27529.95
2020-09-29T10:00:00-04:00,27530.12,27605.6,27515.61,27581.04
2020-09-29T10:30:00-04:00,27581.07,27585.84,27440.24,27458.07
2020-09-29T11:00:00-04:00,27457.71,27468.77,27408.27,27437.01
2020-09-29T11:30:00-04:00,27436.7,27466.6,27338.09,27377.11
2020-09-29T12:00:00-04:00,27376.9,27399.78,27352.52,27395.2
2020-09-29T12:30:00-04:00,27395.3,27433.13,27379.65,27426.19
2020-09-29T13:00:00-04:00,27426.03,27438.16,27351.3,27437.63
2020-09-29T13:30:00-04:00,27437.36,27518.48,27436.94,27502.44
2020-09-29T14:00:00-04:00,27502.64,27551.57,27479.29,27544.76
2020-09-29T14:30:00-04:00,27545.31,27565.7,27518.99,27519.05
2020-09-29T15:00:00-04:00,27519.08,27562,27503.82,27515.15
2020-09-29T15:30:00-04:00,27515.07,27529.11,27450.35,27450.35
2020-09-29T16:00:00-04:00,27448.46,27452.74,27448.46,27452.65
2020-09-30T09:30:00-04:00,27514.64,27754.96,27511.06,27736.56
2020-09-30T10:00:00-04:00,27739.2,27845.45,27727.73,27803.74
2020-09-30T10:30:00-04:00,27807.21,27885.89,27798.14,27812.45
2020-09-30T11:00:00-04:00,27812.82,27922.46,27798.43,27900.48
2020-09-30T11:30:00-04:00,27900.23,27910.44,27846.46,27893.26
2020-09-30T12:00:00-04:00,27893.48,27959.63,27893.48,27955.61
2020-09-30T12:30:00-04:00,27955.73,27966.92,27922.43,27949.61
2020-09-30T13:00:00-04:00,27948.52,27953.33,27880.13,27905.62
2020-09-30T13:30:00-04:00,27907,27976.79,27905.83,27970.07
2020-09-30T14:00:00-04:00,27970.19,28026.33,27783.56,27867.55
2020-09-30T14:30:00-04:00,27867.65,27867.65,27690.01,27831.9
2020-09-30T15:00:00-04:00,27831.39,27850.91,27582.19,27697.76
2020-09-30T15:30:00-04:00,27697.6,27878.32,27642.62,27782.54
2020-09-30T16:00:00-04:00,27778.62,27782.37,27778.6,27781.69
2020-10-01T09:30:00-04:00,27940.63,28041.46,27857.93,27863.28
2020-10-01T10:00:00-04:00,27863.32,27881.53,27759.35,27835.49
2020-10-01T10:30:00-04:00,27836.85,27961.65,27820.52,27875.81
2020-10-01T11:00:00-04:00,27880.92,27924.88,27820.27,27911.39
2020-10-01T11:30:00-04:00,27912.66,27945.86,27854.09,27894.44
2020-10-01T12:00:00-04:00,27894.33,27914.66,27825.99,27914.66
2020-10-01T12:30:00-04:00,27914.2,27938.65,27877.66,27887.3
2020-10-01T13:00:00-04:00,27886.74,27922.88,27823.58,27833.32
2020-10-01T13:30:00-04:00,27834.17,27854.59,27736.33,27765.17
2020-10-01T14:00:00-04:00,27765.2,27816,27669.26,27778.44
2020-10-01T14:30:00-04:00,27778.62,27846.23,27774.08,27817.02
2020-10-01T15:00:00-04:00,27817.08,27859.93,27729.53,27739.65
2020-10-01T15:30:00-04:00,27739.9,27830.4,27716,27819.75
2020-10-01T16:00:00-04:00,27818.12,27818.12,27816.89,27816.89
2020-10-02T09:30:00-04:00,27536.39,27669.18,27382.94,27619.63
2020-10-02T10:00:00-04:00,27623.41,27713.66,27572.13,27637.9
2020-10-02T10:30:00-04:00,27637.49,27643.88,27540,27627.08
2020-10-02T11:00:00-04:00,27621.67,27716.24,27593.8,27683.77
2020-10-02T11:30:00-04:00,27685.24,27689.34,27538.47,27538.99
2020-10-02T12:00:00-04:00,27539.15,27846.51,27497.08,27777.24
2020-10-02T12:30:00-04:00,27778.36,27844.36,27763.8,27816.84
2020-10-02T13:00:00-04:00,27815.02,27861.43,27780.56,27835.87
2020-10-02T13:30:00-04:00,27835.54,27846.18,27688.99,27738
2020-10-02T14:00:00-04:00,27737.49,27844.16,27737.34,27816.92
2020-10-02T14:30:00-04:00,27817.13,27832,27766.68,27799.94
2020-10-02T15:00:00-04:00,27800.19,27816.1,27718.39,27778.12
2020-10-02T15:30:00-04:00,27778.15,27821.21,27674.53,27680.88
2020-10-02T16:00:00-04:00,27684.78,27684.78,27682.54,27682.8
2020-10-05T09:30:00-04:00,27825.42,27981.92,27825.42,27889.73
2020-10-05T10:00:00-04:00,27890.8,28001.98,27878.01,27982.07
2020-10-05T10:30:00-04:00,27982.47,28066.52,27982.47,28049.11
2020-10-05T11:00:00-04:00,28049.23,28087.46,28029.84,28051.83
2020-10-05T11:30:00-04:00,28051.61,28065,28031.9,28053.26
2020-10-05T12:00:00-04:00,28053.11,28056.97,28025.05,28034.13
2020-10-05T12:30:00-04:00,28034.07,28060.21,28032.21,28046.08
2020-10-05T13:00:00-04:00,28046.08,28058.47,28022.07,28043.52
2020-10-05T13:30:00-04:00,28043.41,28060.76,28000.07,28004.46
2020-10-05T14:00:00-04:00,28004.41,28032.85,27983.45,28016.04
2020-10-05T14:30:00-04:00,28015.85,28090.52,28015.55,28089.66
2020-10-05T15:00:00-04:00,28089.4,28162.64,28076.13,28152.61
2020-10-05T15:30:00-04:00,28154.49,28159.05,28118.48,28141.13
2020-10-05T16:00:00-04:00,28147.27,28148.72,28146.13,28148.63
2020-10-06T09:30:00-04:00,28214.24,28244.11,28148.22,28194.35
2020-10-06T10:00:00-04:00,28197.22,28284.52,28191.78,28278.66
2020-10-06T10:30:00-04:00,28278.48,28282.81,28168.34,28240.16
2020-10-06T11:00:00-04:00,28239.57,28258.71,28151.85,28190.49
2020-10-06T11:30:00-04:00,28190.17,28233.06,28137.63,28156.16
2020-10-06T12:00:00-04:00,28157.27,28189.14,28139.92,28169.44
2020-10-06T12:30:00-04:00,28169.45,28250.44,28160.73,28249.78
2020-10-06T13:00:00-04:00,28249.71,28293.03,28236.03,28249.55
2020-10-06T13:30:00-04:00,28248.93,28269.13,28219.15,28238.9
2020-10-06T14:00:00-04:00,28238.9,28287.29,28222.1,28275.9
2020-10-06T14:30:00-04:00,28276.48,28354.48,27811.12,27913.52
2020-10-06T15:00:00-04:00,27914.77,27914.77,27733.66,27838.7
2020-10-06T15:30:00-04:00,27840.58,27934.22,27728.03,27770.28
2020-10-06T16:00:00-04:00,27769.79,27772.77,27769.79,27772.75
2020-10-07T09:30:00-04:00,27971.36,28159.59,27971.36,28130.41
2020-10-07T10:00:00-04:00,28129.81,28213.3,28085.42,28206.32
2020-10-07T10:30:00-04:00,28205.08,28242.32,28171.92,28204.12
2020-10-07T11:00:00-04:00,28204.19,28232.13,28181.25,28209.51
2020-10-07T11:30:00-04:00,28209.54,28219.32,28182.66,28195.45
2020-10-07T12:00:00-04:00,28195.05,28209.98,28127.78,28164.85
2020-10-07T12:30:00-04:00,28165.13,28211.3,28165.13,28197.84
2020-10-07T13:00:00-04:00,28198.62,28209.16,28182.35,28198.03
2020-10-07T13:30:00-04:00,28198.58,28287.5,28198.19,28252.45
2020-10-07T14:00:00-04:00,28252.11,28330.2,28250.85,28328.97
2020-10-07T14:30:00-04:00,28329.13,28342.88,28296.81,28330.65
2020-10-07T15:00:00-04:00,28330.53,28369.66,28326.74,28351.39
2020-10-07T15:30:00-04:00,28351.38,28360.11,28298.09,28298.09
2020-10-07T16:00:00-04:00,28295.41,28303.6,28295.41,28303.45
2020-10-08T09:30:00-04:00,28348.86,28440.78,28348.86,28423.69
2020-10-08T10:00:00-04:00,28428.9,28448.95,28356.91,28398.19
2020-10-08T10:30:00-04:00,28399.07,28459.13,28395.87,28413.57
2020-10-08T11:00:00-04:00,28408.03,28426.2,28340.03,28342.49
2020-10-08T11:30:00-04:00,28341.56,28354.65,28265.56,28317.53
2020-10-08T12:00:00-04:00,28317.17,28395.41,28314.18,28392.19
2020-10-08T12:30:00-04:00,28392.28,28406.8,28377.91,28396.31
2020-10-08T13:00:00-04:00,28397.13,28399.92,28364.77,28379.74
2020-10-08T13:30:00-04:00,28379.61,28401.46,28368.03,28369.31
2020-10-08T14:00:00-04:00,28369.13,28416.89,28357.82,28401.55
2020-10-08T14:30:00-04:00,28401.42,28413.21,28384.44,28392.64
2020-10-08T15:00:00-04:00,28392.82,28414,28355.9,28411.07
2020-10-08T15:30:00-04:00,28412.02,28432.33,28392.09,28426.4
2020-10-08T16:00:00-04:00,28423.28,28425.78,28423.28,28425.5
2020-10-09T09:30:00-04:00,28533.61,28598.76,28476.9,28502.47
2020-10-09T10:00:00-04:00,28502.34,28509.96,28440.63,28451.12
2020-10-09T10:30:00-04:00,28452.13,28527.11,28447.44,28520.61
2020-10-09T11:00:00-04:00,28519.99,28572.86,28519.99,28549.72
2020-10-09T11:30:00-04:00,28549.99,28676.29,28544.93,28647.47
2020-10-09T12:00:00-04:00,28648.12,28674.55,28604.32,28622.15
2020-10-09T12:30:00-04:00,28621.71,28644.68,28580.71,28589.04
2020-10-09T13:00:00-04:00,28589.08,28598.86,28556.99,28570.81
2020-10-09T13:30:00-04:00,28571.22,28599.53,28565,28599.43
2020-10-09T14:00:00-04:00,28599.44,28600.17,28542.31,28551.65
2020-10-09T14:30:00-04:00,28552.48,28575.69,28521.67,28560.83
2020-10-09T15:00:00-04:00,28560.31,28613.88,28550.72,28600.78
2020-10-09T15:30:00-04:00,28602.6,28604.25,28531.5,28585.82
2020-10-09T16:00:00-04:00,28586.07,28587.11,28586.07,28586.89
2020-10-12T09:30:00-04:00,28671.12,28724.64,28659.67,28718.36
2020-10-12T10:00:00-04:00,28720.65,28793.6,28719.15,28782.72
2020-10-12T10:30:00-04:00,28782.8,28811.58,28758.66,28780.11
2020-10-12T11:00:00-04:00,28779.93,28875.72,28779.93,28858.09
2020-10-12T11:30:00-04:00,28857.45,28871.92,28820.8,28834.72
2020-10-12T12:00:00-04:00,28835.16,28896.91,28815.49,28892.68
2020-10-12T12:30:00-04:00,28892.69,28914.63,28877.54,28889.49
2020-10-12T13:00:00-04:00,28889.65,28947.85,28871.31,28936.48
2020-10-12T13:30:00-04:00,28936.3,28957.9,28889.47,28903.96
2020-10-12T14:00:00-04:00,28902.63,28925.38,28884.87,28909.83
2020-10-12T14:30:00-04:00,28910.37,28919.24,28871.72,28894.41
2020-10-12T15:00:00-04:00,28894.41,28907.01,28854.77,28901.34
2020-10-12T15:30:00-04:00,28901.27,28904.45,28825.23,28840.17
2020-10-12T16:00:00-04:00,28835.2,28838.32,28835.2,28837.51
2020-10-13T09:30:00-04:00,28740.03,28808.84,28718.55,28762.76
2020-10-13T10:00:00-04:00,28762.54,28805.23,28700.44,28742.51
2020-10-13T10:30:00-04:00,28743.11,28771.23,28700.39,28754.56
2020-10-13T11:00:00-04:00,28753.34,28780.42,28734.65,28759.53
2020-10-13T11:30:00-04:00,28759.23,28764.73,28700.72,28751.09
2020-10-13T12:00:00-04:00,28751.34,28760.91,28689.55,28736.84
2020-10-13T12:30:00-04:00,28735.91,28746.73,28692.49,28741.1
2020-10-13T13:00:00-04:00,28740.93,28757.76,28682.11,28736.31
2020-10-13T13:30:00-04:00,28736.31,28754,28675.15,28690.02
2020-10-13T14:00:00-04:00,28689.58,28730.32,28643.16,28645.26
2020-10-13T14:30:00-04:00,28646.48,28671.44,28604.35,28656.34
2020-10-13T15:00:00-04:00,28656.33,28746.52,28647.6,28735.25
2020-10-13T15:30:00-04:00,28735.33,28761.71,28679.31,28686.65
2020-10-13T16:00:00-04:00,28679.47,28680.67,28679.47,28679.8
2020-10-14T09:30:00-04:00,28687.38,28792.56,28685.23,28785.16
2020-10-14T10:00:00-04:00,28785,28789.63,28679.02,28681.63
2020-10-14T10:30:00-04:00,28681.06,28737.2,28652.25,28689.06
2020-10-14T11:00:00-04:00,28689.06,28703.09,28645.93,28655.96
2020-10-14T11:30:00-04:00,28655.99,28663.01,28501.35,28510.32
2020-10-14T12:00:00-04:00,28510.74,28588.21,28463.24,28515.02
2020-10-14T12:30:00-04:00,28515.24,28562.58,28475.94,28542.19
2020-10-14T13:00:00-04:00,28542.77,28586.74,28527.12,28532.07
2020-10-14T13:30:00-04:00,28531.32,28561.98,28494.74,28549.23
2020-10-14T14:00:00-04:00,28549.85,28575.96,28509.97,28526.7
2020-10-14T14:30:00-04:00,28527.62,28543.41,28461.73,28533.64
2020-10-14T15:00:00-04:00,28534.03,28612.72,28522.92,28575.12
2020-10-14T15:30:00-04:00,28574.87,28608.37,28496.58,28512.16
2020-10-14T16:00:00-04:00,28514.75,28515.04,28513.39,28513.99
2020-10-15T09:30:00-04:00,28227.96,28345.33,28181.54,28340.24
2020-10-15T10:00:00-04:00,28342.32,28356.46,28272.74,28288.2
2020-10-15T10:30:00-04:00,28288.71,28301.92,28226.28,28291.51
2020-10-15T11:00:00-04:00,28291.72,28414.34,28248.86,28357.04
2020-10-15T11:30:00-04:00,28357.53,28444.28,28344.66,28372.21
2020-10-15T12:00:00-04:00,28372.52,28402.09,28360.95,28380.39
2020-10-15T12:30:00-04:00,28379.68,28425.07,28345.89,28423.88
2020-10-15T13:00:00-04:00,28423.52,28472.13,28405.56,28449.61
2020-10-15T13:30:00-04:00,28449.85,28495.58,28447.16,28458.45
2020-10-15T14:00:00-04:00,28458.42,28498.14,28458.33,28482.67
2020-10-15T14:30:00-04:00,28482.17,28490.14,28442.17,28484.08
2020-10-15T15:00:00-04:00,28483.7,28525.86,28465.13,28520.5
2020-10-15T15:30:00-04:00,28520.27,28535.85,28464.88,28494.12
2020-10-15T16:00:00-04:00,28496.05,28496.05,28493.99,28494.19
2020-10-16T09:30:00-04:00,28570.72,28708.65,28570.72,28702
2020-10-16T10:00:00-04:00,28703.28,28837.27,28700.24,28834.93
2020-10-16T10:30:00-04:00,28835.42,28842.9,28767.5,28778
2020-10-16T11:00:00-04:00,28777.96,28782.26,28697.69,28735.26
2020-10-16T11:30:00-04:00,28734.96,28764.87,28709.26,28752.55
2020-10-16T12:00:00-04:00,28752.07,28752.07,28685.42,28739.41
2020-10-16T12:30:00-04:00,28739.1,28741.41,28680.69,28717.44
2020-10-16T13:00:00-04:00,28718.07,28739.7,28704.19,28733.2
2020-10-16T13:30:00-04:00,28733.29,28749.99,28714.42,28733.55
2020-10-16T14:00:00-04:00,28733.73,28770.19,28716.18,28764.78
2020-10-16T14:30:00-04:00,28764.47,28782,28741.1,28779.83
2020-10-16T15:00:00-04:00,28779.14,28781.09,28674.68,28697.84
2020-10-16T15:30:00-04:00,28698.11,28699.13,28602.58,28613.77
2020-10-16T16:00:00-04:00,28606.32,28607.05,28606.3,28606.3
2020-10-19T09:30:00-04:00,28633.55,28711.93,28633.55,28651.66
2020-10-19T10:00:00-04:00,28652.31,28652.31,28535.52,28651.09
